Date,transactionfees3momUSD
2022/09/25,-0.339
2022/09/26,0.363
2022/09/27,1.493
2022/09/28,1.102
2022/09/29,0.339
2022/09/30,-0.366
2022/10/01,-1.044
2022/10/02,-1.269
2022/10/03,-0.321
2022/10/04,0.762
2022/10/05,1.378
2022/10/06,-0.02
2022/10/07,-0.448
2022/10/08,0.214
2022/10/09,2.269
2022/10/10,3.064
2022/10/11,1.004
2022/10/12,-1.257
2022/10/13,-1.517
2022/10/14,-0.851
2022/10/15,-0.333
2022/10/16,-0.817
2022/10/17,0.7
2022/10/18,1.204
2022/10/19,1.549
2022/10/20,0.865
2022/10/21,0.556
2022/10/22,-0.854
2022/10/23,-1.926
2022/10/24,-1.19
2022/10/25,0.41
2022/10/26,0.995
2022/10/27,-0.269
2022/10/28,-0.43
2022/10/29,-0.656
2022/10/30,-0.961
2022/10/31,0.705
2022/11/01,0.064
2022/11/02,1.426
2022/11/03,0.676
2022/11/04,1.014
2022/11/05,-0.554
2022/11/06,-1.82
2022/11/07,-0.547
2022/11/08,4.705
2022/11/09,4.183
2022/11/10,2.069
2022/11/11,-3.747
2022/11/12,-4.152
2022/11/13,-3.035
2022/11/14,-1.138
2022/11/15,0.064
2022/11/16,0.212
2022/11/17,-0.214
2022/11/18,-0.465
2022/11/19,-0.426
2022/11/20,-0.284
2022/11/21,-0.198
2022/11/22,0.26
2022/11/23,-0.018
2022/11/24,-0.157
2022/11/25,-0.621
2022/11/26,-0.289
2022/11/27,-0.102
2022/11/28,0.26
2022/11/29,-0.02
