Date,fee_to_reward7momUSD
2022/08/30,0.62
2022/08/31,0.551
2022/09/01,-0.095
2022/09/02,-0.529
2022/09/03,-0.344
2022/09/04,-0.168
2022/09/05,-0.373
2022/09/06,-0.519
2022/09/07,0.112
2022/09/08,0.789
2022/09/09,0.413
2022/09/10,0.54
2022/09/11,0.452
2022/09/12,0.657
2022/09/13,1.153
2022/09/14,-0.368
2022/09/15,0.134
2022/09/16,-0.134
2022/09/17,-0.347
2022/09/18,-0.027
2022/09/19,-0.282
2022/09/20,-1.057
2022/09/21,0.523
2022/09/22,-1.004
2022/09/23,-0.031
2022/09/24,0.097
2022/09/25,-0.156
2022/09/26,0.195
2022/09/27,0.069
2022/09/28,-0.474
2022/09/29,0.178
2022/09/30,0.024
2022/10/01,-0.013
2022/10/02,-0.176
2022/10/03,-0.525
2022/10/04,-0.303
2022/10/05,-0.041
2022/10/06,-0.246
2022/10/07,-0.21
2022/10/08,-0.085
2022/10/09,-0.03
2022/10/10,0.166
2022/10/11,-0.239
2022/10/12,-0.525
2022/10/13,0.348
2022/10/14,-0.113
2022/10/15,-0.016
2022/10/16,0.251
2022/10/17,0.59
2022/10/18,0.85
2022/10/19,0.599
2022/10/20,0.629
2022/10/21,1.158
2022/10/22,0.373
2022/10/23,0.195
2022/10/24,-0.46
2022/10/25,-0.129
2022/10/26,0.135
2022/10/27,-0.778
2022/10/28,-0.739
2022/10/29,0.427
2022/10/30,-0.436
2022/10/31,0.33
2022/11/01,-0.397
2022/11/02,0.037
2022/11/03,0.187
2022/11/04,0.294
2022/11/05,-0.809
2022/11/06,0.136
2022/11/07,-0.407
2022/11/08,3.16
2022/11/09,3.704
2022/11/10,3.115
2022/11/11,1.279
2022/11/12,0.977
2022/11/13,0.785
2022/11/14,0.864
2022/11/15,-2.79
2022/11/16,-4.222
2022/11/17,-3.441
2022/11/18,-2.252
2022/11/19,-1.206
2022/11/20,-0.755
2022/11/21,-0.8
2022/11/22,-0.147
2022/11/23,-0.508
2022/11/24,-0.597
2022/11/25,-0.395
2022/11/26,-0.073
2022/11/27,-0.652
2022/11/28,-0.513
2022/11/29,-0.811
