Date,transactionfees90momUSD
2022/09/16,-3.213
2022/09/17,-1.967
2022/09/18,-1.514
2022/09/19,-2.341
2022/09/20,-1.576
2022/09/21,-2.698
2022/09/22,-2.772
2022/09/23,-2.491
2022/09/24,-3.223
2022/09/25,-3.983
2022/09/26,-3.025
2022/09/27,-2.972
2022/09/28,-2.307
2022/09/29,-0.97
2022/09/30,0.547
2022/10/01,-0.556
2022/10/02,-1.488
2022/10/03,-1.226
2022/10/04,-1.21
2022/10/05,-1.631
2022/10/06,-1.239
2022/10/07,-1.337
2022/10/08,0.421
2022/10/09,0.926
2022/10/10,2.145
2022/10/11,0.59
2022/10/12,-0.702
2022/10/13,-0.217
2022/10/14,0.028
2022/10/15,-0.15
2022/10/16,-1.757
2022/10/17,-1.166
2022/10/18,-0.606
2022/10/19,0.887
2022/10/20,1.801
2022/10/21,2.186
2022/10/22,1.26
2022/10/23,-0.342
2022/10/24,0.943
2022/10/25,0.514
2022/10/26,-0.486
2022/10/27,0.086
2022/10/28,1.385
2022/10/29,1.067
2022/10/30,-1.044
2022/10/31,1.484
2022/11/01,0.764
2022/11/02,1.532
2022/11/03,2.088
2022/11/04,2.129
2022/11/05,1.043
2022/11/06,-0.43
2022/11/07,-0.057
2022/11/08,2.687
2022/11/09,2.39
2022/11/10,1.954
2022/11/11,1.408
2022/11/12,0.221
2022/11/13,-1.662
2022/11/14,0.037
2022/11/15,0.163
2022/11/16,0.022
2022/11/17,-0.853
2022/11/18,0.278
2022/11/19,0.597
2022/11/20,-0.403
2022/11/21,-0.304
2022/11/22,-0.019
2022/11/23,-0.698
2022/11/24,-0.666
2022/11/25,0.174
2022/11/26,0.234
2022/11/27,-0.725
2022/11/28,-1.318
2022/11/29,-1.974
