Date,median_transaction_fee90momUSD
2022/10/01,-0.275
2022/10/02,-0.759
2022/10/03,-0.547
2022/10/04,-0.49
2022/10/05,-0.865
2022/10/06,-0.789
2022/10/07,-0.351
2022/10/08,-0.136
2022/10/09,0.782
2022/10/10,1.354
2022/10/11,0.618
2022/10/12,0.003
2022/10/13,-0.004
2022/10/14,0.302
2022/10/15,0.217
2022/10/16,-0.645
2022/10/17,-0.345
2022/10/18,-0.029
2022/10/19,0.801
2022/10/20,0.869
2022/10/21,1.119
2022/10/22,0.574
2022/10/23,0.002
2022/10/24,0.348
2022/10/25,0.49
2022/10/26,-0.011
2022/10/27,0.203
2022/10/28,0.656
2022/10/29,0.505
2022/10/30,-0.073
2022/10/31,0.658
2022/11/01,0.338
2022/11/02,0.537
2022/11/03,0.624
2022/11/04,0.881
2022/11/05,0.461
2022/11/06,-0.17
2022/11/07,0.076
2022/11/08,0.418
2022/11/09,0.479
2022/11/10,0.507
2022/11/11,0.421
2022/11/12,-0.008
2022/11/13,-0.681
2022/11/14,0.064
2022/11/15,0.097
2022/11/16,0.028
2022/11/17,-0.346
2022/11/18,0.089
2022/11/19,0.284
2022/11/20,-0.228
2022/11/21,-0.22
2022/11/22,-0.076
2022/11/23,-0.233
2022/11/24,-0.313
2022/11/25,0.039
2022/11/26,0.06
2022/11/27,-0.43
2022/11/28,-0.663
2022/11/29,-0.89
