Date,fee_to_reward14momUSD
2022/09/02,-0.797
2022/09/03,-0.521
2022/09/04,-0.215
2022/09/05,-0.459
2022/09/06,0.101
2022/09/07,0.662
2022/09/08,0.695
2022/09/09,-0.116
2022/09/10,0.196
2022/09/11,0.284
2022/09/12,0.283
2022/09/13,0.634
2022/09/14,-0.256
2022/09/15,0.924
2022/09/16,0.279
2022/09/17,0.193
2022/09/18,0.425
2022/09/19,0.375
2022/09/20,0.096
2022/09/21,0.156
2022/09/22,-0.869
2022/09/23,-0.165
2022/09/24,-0.25
2022/09/25,-0.183
2022/09/26,-0.087
2022/09/27,-0.988
2022/09/28,0.049
2022/09/29,-0.825
2022/09/30,-0.007
2022/10/01,0.084
2022/10/02,-0.331
2022/10/03,-0.33
2022/10/04,-0.234
2022/10/05,-0.515
2022/10/06,-0.068
2022/10/07,-0.186
2022/10/08,-0.097
2022/10/09,-0.205
2022/10/10,-0.358
2022/10/11,-0.542
2022/10/12,-0.566
2022/10/13,0.101
2022/10/14,-0.323
2022/10/15,-0.101
2022/10/16,0.221
2022/10/17,0.756
2022/10/18,0.611
2022/10/19,0.074
2022/10/20,0.977
2022/10/21,1.045
2022/10/22,0.357
2022/10/23,0.446
2022/10/24,0.13
2022/10/25,0.721
2022/10/26,0.734
2022/10/27,-0.148
2022/10/28,0.419
2022/10/29,0.8
2022/10/30,-0.241
2022/10/31,-0.131
2022/11/01,-0.526
2022/11/02,0.172
2022/11/03,-0.591
2022/11/04,-0.445
2022/11/05,-0.382
2022/11/06,-0.3
2022/11/07,-0.078
2022/11/08,2.763
2022/11/09,3.741
2022/11/10,3.302
2022/11/11,1.573
2022/11/12,0.168
2022/11/13,0.921
2022/11/14,0.457
2022/11/15,0.37
2022/11/16,-0.518
2022/11/17,-0.326
2022/11/18,-0.973
2022/11/19,-0.229
2022/11/20,0.03
2022/11/21,0.065
2022/11/22,-2.937
2022/11/23,-4.73
2022/11/24,-4.038
2022/11/25,-2.648
2022/11/26,-1.279
2022/11/27,-1.406
2022/11/28,-1.313
2022/11/29,-0.959
