Date,fee_to_reward90trxUSD
2022/10/14,-0.292
2022/10/15,-0.292
2022/10/16,-0.292
2022/10/17,-0.291
2022/10/18,-0.291
2022/10/19,-0.29
2022/10/20,-0.289
2022/10/21,-0.288
2022/10/22,-0.287
2022/10/23,-0.286
2022/10/24,-0.285
2022/10/25,-0.284
2022/10/26,-0.282
2022/10/27,-0.281
2022/10/28,-0.28
2022/10/29,-0.278
2022/10/30,-0.277
2022/10/31,-0.275
2022/11/01,-0.274
2022/11/02,-0.272
2022/11/03,-0.271
2022/11/04,-0.269
2022/11/05,-0.267
2022/11/06,-0.266
2022/11/07,-0.264
2022/11/08,-0.262
2022/11/09,-0.258
2022/11/10,-0.254
2022/11/11,-0.25
2022/11/12,-0.245
2022/11/13,-0.241
2022/11/14,-0.236
2022/11/15,-0.232
2022/11/16,-0.228
2022/11/17,-0.224
2022/11/18,-0.22
2022/11/19,-0.217
2022/11/20,-0.214
2022/11/21,-0.211
2022/11/22,-0.208
2022/11/23,-0.205
2022/11/24,-0.203
2022/11/25,-0.201
2022/11/26,-0.199
2022/11/27,-0.198
2022/11/28,-0.197
2022/11/29,-0.196
