Date,sentinusd90trxUSD
2022/10/07,-0.289
2022/10/08,-0.289
2022/10/09,-0.29
2022/10/10,-0.291
2022/10/11,-0.292
2022/10/12,-0.293
2022/10/13,-0.294
2022/10/14,-0.295
2022/10/15,-0.297
2022/10/16,-0.299
2022/10/17,-0.301
2022/10/18,-0.304
2022/10/19,-0.306
2022/10/20,-0.309
2022/10/21,-0.311
2022/10/22,-0.314
2022/10/23,-0.317
2022/10/24,-0.32
2022/10/25,-0.322
2022/10/26,-0.324
2022/10/27,-0.325
2022/10/28,-0.326
2022/10/29,-0.327
2022/10/30,-0.328
2022/10/31,-0.329
2022/11/01,-0.329
2022/11/02,-0.33
2022/11/03,-0.331
2022/11/04,-0.331
2022/11/05,-0.331
2022/11/06,-0.332
2022/11/07,-0.332
2022/11/08,-0.33
2022/11/09,-0.326
2022/11/10,-0.322
2022/11/11,-0.317
2022/11/12,-0.312
2022/11/13,-0.307
2022/11/14,-0.301
2022/11/15,-0.296
2022/11/16,-0.291
2022/11/17,-0.286
2022/11/18,-0.281
2022/11/19,-0.276
2022/11/20,-0.273
2022/11/21,-0.268
2022/11/22,-0.264
2022/11/23,-0.26
2022/11/24,-0.257
2022/11/25,-0.254
2022/11/26,-0.252
2022/11/27,-0.25
2022/11/28,-0.248
2022/11/29,-0.247
