Date,median_transaction_fee90trxUSD
2022/10/13,-0.932
2022/10/14,-0.932
2022/10/15,-0.932
2022/10/16,-0.932
2022/10/17,-0.932
2022/10/18,-0.931
2022/10/19,-0.93
2022/10/20,-0.928
2022/10/21,-0.927
2022/10/22,-0.925
2022/10/23,-0.923
2022/10/24,-0.921
2022/10/25,-0.919
2022/10/26,-0.917
2022/10/27,-0.915
2022/10/28,-0.913
2022/10/29,-0.911
2022/10/30,-0.908
2022/10/31,-0.906
2022/11/01,-0.903
2022/11/02,-0.901
2022/11/03,-0.898
2022/11/04,-0.895
2022/11/05,-0.892
2022/11/06,-0.889
2022/11/07,-0.886
2022/11/08,-0.882
2022/11/09,-0.878
2022/11/10,-0.874
2022/11/11,-0.87
2022/11/12,-0.866
2022/11/13,-0.861
2022/11/14,-0.857
2022/11/15,-0.853
2022/11/16,-0.849
2022/11/17,-0.845
2022/11/18,-0.841
2022/11/19,-0.837
2022/11/20,-0.833
2022/11/21,-0.829
2022/11/22,-0.826
2022/11/23,-0.822
2022/11/24,-0.819
2022/11/25,-0.815
2022/11/26,-0.812
2022/11/27,-0.809
2022/11/28,-0.807
2022/11/29,-0.804
